timestamp,btc_open,btc_close,btc_volume,btc_number_of_trades,eth_open,eth_close,eth_volume,eth_number_of_trades,djia_open,djia_close,djia_volume,ixic_open,ixic_close,ixic_volume
1594250000000.0,9232.42,9288.34,38295.49401,525484,241.97,241.26,455025.1239,181124,26094.91992,25706.08984,387610000.0,10563.71973,10547.75,3992920000.0
1594340000000.0,9288.34,9234.03,22561.366,413452,241.27,239.19,294476.0063,140265,25690.34961,26075.30078,338170000.0,10545.91016,10617.44043,3509810000.0
1594430000000.0,9234.02,9302.75,30872.70229,484875,239.19,242.79,469315.1172,201729,25868.58984,26078.80078,367220000.0,10607.24675,10541.9069,3947223333.0
1594510000000.0,9303.31,9242.62,42740.06912,642552,242.76,239.5,604093.0425,240032,26046.83008,26082.30078,396270000.0,10668.58333,10466.37337,4384636667.0
1594600000000.0,9242.61,9255.85,45772.55251,613139,239.5,240.44,426320.8919,172704,26225.07031,26085.80078,425320000.0,10729.91992,10390.83984,4822050000.0
1594680000000.0,9255.85,9197.6,39053.57967,554780,240.45,238.61,368350.6652,154984,26044.16992,26642.58984,401640000.0,10310.25,10488.58008,4419480000.0
1594770000000.0,9197.6,9133.72,43375.57119,681807,238.59,233.57,587161.7389,222138,27009.81055,26870.09961,384900000.0,10576.71973,10550.49023,4610540000.0
1594860000000.0,9133.72,9154.32,28054.35874,470991,233.58,232.67,325600.2144,149088,26746.57031,26734.71094,287330000.0,10443.87012,10473.83008,4237290000.0
1594940000000.0,9154.31,9170.28,22554.54146,430377,232.66,235.67,341356.6182,136494,26774.61914,26671.94922,296460000.0,10500.51953,10503.19043,4334280000.0
1595030000000.0,9170.3,9208.99,26052.01942,440449,235.67,239.11,348803.5207,144896,26736.50911,26674.92253,300770000.0,10509.01953,10591.1569,4314300000.0
1595120000000.0,9208.99,9160.78,35458.76408,557096,239.12,236.01,396657.9194,164435,26698.39909,26677.89583,305080000.0,10517.51953,10679.12337,4294320000.0
1595200000000.0,9160.78,9390.0,60413.58249,782959,236.0,245.59,637462.0807,240019,26660.28906,26680.86914,309390000.0,10526.01953,10767.08984,4274340000.0
1595290000000.0,9390.0,9518.16,48815.00411,663029,245.53,263.74,718417.683,273546,26833.14062,26840.40039,364930000.0,10837.87988,10680.36035,5311750000.0
1595380000000.0,9518.16,9603.27,51856.2335,735371,263.75,275.3,1068774.579,378573,26824.56055,27005.83984,404340000.0,10687.58008,10706.12988,4074020000.0
1595460000000.0,9603.27,9537.8,43931.13621,677725,275.31,279.15,926033.0669,362608,26955.9707,26652.33008,419800000.0,10689.5,10461.41992,4469470000.0
1595550000000.0,9538.1,9700.42,40679.54542,675222,279.15,305.26,1058927.306,424683,26533.41016,26469.89062,494170000.0,10294.41016,10363.17969,4205330000.0
1595640000000.0,9700.42,9931.54,65279.26932,945611,305.31,311.0,1270368.753,486058,26504.83008,26508.18359,463090000.0,10336.84017,10420.8763,4206853333.0
1595720000000.0,9931.54,11029.96,150188.9331,1901088,311.02,321.93,1636122.347,645395,26476.25,26546.47656,432010000.0,10379.27019,10478.57292,4208376667.0
1595810000000.0,11029.96,10906.27,97267.73419,1475636,321.95,316.77,1093231.556,458451,26447.66992,26584.76953,400930000.0,10421.7002,10536.26953,4209900000.0
1595890000000.0,10906.27,11100.53,76838.09423,1127302,316.77,317.71,792802.3215,347597,26529.44922,26379.2793,361090000.0,10509.2002,10402.08984,3869230000.0
1595980000000.0,11100.52,11099.61,60794.82646,879960,317.76,334.87,1008827.567,410721,26388.43945,26539.57031,347580000.0,10474.7002,10542.94043,3970900000.0
1596070000000.0,11099.79,11335.46,70063.66097,971584,334.82,346.33,948088.4498,461788,26367.41992,26313.65039,351540000.0,10450.12012,10587.80957,4135200000.0
1596150000000.0,11335.46,11801.17,85087.48513,1174252,346.32,387.0,1440843.342,598900,26409.33008,26428.32031,488050000.0,10741.46973,10745.26953,4418390000.0
1596240000000.0,11801.17,11071.35,97553.0776,1459900,387.01,372.42,2324909.096,960835,26453.66016,26507.01367,471826666.7,10777.19304,10797.77962,4336793333.0
1596330000000.0,11071.36,11219.81,56931.84148,919185,372.45,385.94,1191565.094,534803,26497.99023,26585.70703,455603333.3,10812.91634,10850.28971,4255196667.0
1596410000000.0,11219.68,11191.97,58629.11371,863692,385.91,389.61,1180792.424,503335,26542.32031,26664.40039,439380000.0,10848.63965,10902.7998,4173600000.0
1596500000000.0,11191.99,11744.91,74970.25685,964637,389.59,400.72,1124119.067,459722,26664.60938,26828.4707,346350000.0,10897.88965,10941.16992,3973570000.0
1596590000000.0,11744.91,11762.46,63529.08502,919918,400.72,394.77,821379.084,388529,26924.7793,27201.51953,366000000.0,10967.87012,10998.40039,4119550000.0
1596670000000.0,11762.47,11594.23,65755.92602,940045,394.77,379.34,1041207.359,466548,27170.82031,27386.98047,322460000.0,10989.98047,11108.07031,4086290000.0
1596760000000.0,11594.36,11761.41,41858.16104,779318,379.34,397.03,623029.7805,300577,27321.67969,27433.48047,321170000.0,11072.53027,11010.98047,4230720000.0
1596840000000.0,11761.02,11681.68,41493.06734,853386,397.05,390.14,594900.5813,319111,27377.19011,27552.80013,334226666.7,11059.597,10996.77376,4159990000.0
1596930000000.0,11681.69,11892.92,84952.33789,1340835,390.14,395.44,826969.9063,395123,27432.70052,27672.11979,347283333.3,11046.66374,10982.56706,4089260000.0
1597020000000.0,11892.9,11392.08,90748.28463,1343979,395.43,379.0,992412.6023,459623,27488.21094,27791.43945,360340000.0,11033.73047,10968.36035,4018530000.0
1597100000000.0,11392.09,11564.33,64909.61364,1104096,378.99,387.18,751848.7983,349082,27961.64062,27686.91016,428220000.0,10942.66016,10782.82031,4303980000.0
1597190000000.0,11564.34,11780.0,70132.4915,1243382,387.18,424.54,1511330.773,634978,27860.24023,27976.83984,340210000.0,10878.12012,11012.24023,3716840000.0
1597280000000.0,11779.77,11760.54,59818.8527,1011746,424.54,438.11,1109670.943,502635,27922.50977,27896.7207,360160000.0,11026.86035,11042.5,3444140000.0
1597360000000.0,11760.55,11852.4,56237.90505,1018956,438.12,432.32,681698.5971,351377,27828.92969,27931.01953,275540000.0,11042.24023,11019.2998,3491320000.0
1597450000000.0,11852.4,11911.0,41368.23691,790240,432.3,433.62,716666.2526,371807,27875.97005,27902.31641,279313333.3,11055.91015,11056.11002,3391933333.0
1597540000000.0,11910.99,12281.13,84734.21154,1210228,433.61,430.89,868870.65,443560,27923.01042,27873.61328,283086666.7,11069.58008,11092.92025,3292546667.0
1597620000000.0,12281.15,11945.01,75923.83553,1189390,430.89,421.95,743254.5702,374074,27970.05078,27844.91016,286860000.0,11083.25,11129.73047,3193160000.0
1597710000000.0,11945.1,11754.59,73940.16961,1258060,421.92,407.46,978339.6922,455992,27853.48047,27778.07031,276170000.0,11170.75,11210.83984,3199470000.0
1597800000000.0,11754.38,11853.55,46085.25435,798027,407.46,415.94,663555.7345,322537,27811.25977,27692.88086,311460000.0,11214.7998,11146.45996,3467890000.0
1597880000000.0,11853.54,11531.34,64448.30614,1189668,415.94,387.97,860998.7256,414222,27622.67969,27739.73047,304550000.0,11096.40039,11264.9502,4170980000.0
1597970000000.0,11531.23,11662.96,43678.70165,809328,387.93,395.24,643235.7654,305450,27758.13086,27930.33008,372720000.0,11258.44043,11311.7998,3905670000.0
1598050000000.0,11663.51,11648.13,37900.00469,627352,395.23,390.71,445317.8199,222729,27864.61393,28056.3737,376440000.0,11322.04362,11334.43978,3899073333.0
1598140000000.0,11648.12,11748.2,46212.39187,656584,390.72,407.68,717403.8188,307676,27971.09701,28182.41732,380160000.0,11385.64681,11357.07975,3892476667.0
1598230000000.0,11748.19,11318.42,69590.92327,996668,407.68,382.93,970445.384,411636,28077.58008,28308.46094,383880000.0,11449.25,11379.71973,3885880000.0
1598310000000.0,11318.42,11461.43,53998.23123,862654,382.91,385.81,738690.7794,351141,28347.41992,28248.43945,338420000.0,11370.23047,11466.46973,3454500000.0
1598400000000.0,11461.42,11330.38,63246.03638,959270,385.81,383.27,877763.7366,392116,28257.88086,28331.91992,327070000.0,11516.62012,11665.05957,3441550000.0
1598490000000.0,11330.38,11526.91,45953.90837,719985,383.31,395.11,732601.4691,311832,28384.07031,28492.26953,404340000.0,11688.19043,11625.33984,3535800000.0
1598570000000.0,11526.9,11465.84,32973.7992,611834,395.1,398.65,659802.6334,300090,28601.28906,28653.86914,369740000.0,11689.28027,11695.62988,2997810000.0
1598660000000.0,11465.84,11711.16,43177.87905,756541,398.65,428.94,894979.7179,395838,28615.41276,28579.26302,418933333.3,11699.12337,11722.23991,3197533333.0
1598750000000.0,11711.17,11649.51,55353.61774,822062,428.94,433.79,1040748.689,456201,28629.53646,28504.6569,468126666.7,11708.96647,11748.84993,3397256667.0
1598830000000.0,11649.51,11921.97,78148.19367,1321492,433.8,475.4,1751354.577,763508,28643.66016,28430.05078,517320000.0,11718.80957,11775.45996,3596980000.0
1598920000000.0,11921.97,11388.54,87221.8456,1373524,475.4,439.5,1880642.469,825133,28439.60938,28645.66016,423410000.0,11850.95996,11939.66992,3480780000.0
1599000000000.0,11388.54,10140.85,121950.106,1611610,439.5,381.4,2408569.342,903066,28736.78906,29100.5,539510000.0,12047.25977,12056.44043,3966140000.0
1599090000000.0,10138.29,10446.25,92733.59911,1434860,381.35,385.26,1806488.225,744610,29090.69922,28292.73047,650080000.0,11861.90039,11458.09961,4437500000.0
1599180000000.0,10446.25,10166.69,90001.60557,1476782,385.3,335.01,2777166.514,1074986,28341.05078,28133.31055,694640000.0,11396.24023,11313.12988,4269190000.0
1599260000000.0,10166.69,10256.2,56368.78882,1053192,335.04,352.8,2017811.147,852597,28237.0957,27975.20557,666195000.0,11272.35522,11196.77002,4169950000.0
1599350000000.0,10255.89,10373.44,62620.23068,927363,352.85,353.59,1740618.425,708066,28133.14063,27817.10059,637750000.0,11148.47022,11080.41016,4070710000.0
1599440000000.0,10373.45,10126.65,73491.87842,1048125,353.59,337.39,1400246.83,554846,28029.18555,27658.9956,609305000.0,11024.58521,10964.05029,3971470000.0
1599520000000.0,10126.66,10219.2,49347.11378,755560,337.41,350.85,879760.5626,381038,27925.23047,27500.89062,580860000.0,10900.7002,10847.69043,3872230000.0
1599610000000.0,10219.29,10336.87,58253.75375,851877,350.85,367.93,1134287.611,512819,27711.71094,27940.4707,460590000.0,11064.75977,11141.55957,3531780000.0
1599700000000.0,10336.86,10387.89,43830.25447,637869,367.93,373.63,844017.5997,367615,28022.50977,27534.58008,442850000.0,11235.53027,10919.58984,3814100000.0
1599780000000.0,10387.89,10440.92,35379.1531,577724,373.62,387.78,766542.3164,318774,27613.85938,27665.64062,435330000.0,11010.07031,10853.5498,3609190000.0
1599870000000.0,10440.67,10332.83,43837.60987,692439,387.78,366.42,989195.6905,430236,27648.81966,27774.87044,417136666.7,11010.09342,10921.25,3645066667.0
1599960000000.0,10332.84,10671.77,67059.29136,828957,366.43,377.12,1042059.623,476828,27683.77995,27884.10026,398943333.3,11010.11654,10988.95019,3680943333.0
1600040000000.0,10671.77,10785.31,61822.45279,893852,377.12,364.06,883856.3301,405048,27718.74023,27993.33008,380750000.0,11010.13965,11056.65039,3716820000.0
1600130000000.0,10785.23,10954.01,64991.51244,884153,364.05,365.11,841709.9894,371665,28139.75977,27995.59961,414520000.0,11193.95996,11190.32031,3772820000.0
1600210000000.0,10954.01,10939.99,55601.61453,829137,365.04,389.36,1256300.411,505247,28031.68945,28032.38086,416650000.0,11222.08008,11050.46973,3661710000.0
1600300000000.0,10940.0,10933.39,47266.72828,717371,389.35,384.39,804194.4722,323159,27834.17969,27901.98047,437230000.0,10796.0498,10910.28027,3726750000.0
1600390000000.0,10933.4,11080.65,38440.03686,620127,384.4,385.25,570908.3355,230924,27864.86914,27657.41992,698710000.0,10973.4502,10793.28027,5745690000.0
1600470000000.0,11080.64,10920.28,39157.92257,646329,385.25,371.04,693164.4014,275295,27738.14974,27487.51302,640360000.0,10852.34668,10788.45345,5125526667.0
1600560000000.0,10920.28,10417.22,70683.43118,1028531,371.04,340.36,1283946.031,472560,27611.43034,27317.60612,582010000.0,10731.24317,10783.62662,4505363333.0
1600650000000.0,10417.22,10529.61,43991.23548,738576,340.31,344.21,842731.1288,286593,27484.71094,27147.69922,523660000.0,10610.13965,10778.7998,3885200000.0
1600730000000.0,10529.61,10241.46,51876.56808,774391,344.18,320.72,940904.4976,323226,27170.33984,27288.17969,420720000.0,10873.2998,10963.63965,3492020000.0
1600820000000.0,10241.46,10736.32,57676.61943,789282,320.72,348.97,1071705.097,371450,27413.59961,26763.13086,459470000.0,10950.82031,10632.99023,4074600000.0
1600910000000.0,10736.33,10686.67,48101.11701,733430,348.97,351.92,860643.7792,310536,26716.08984,26815.43945,447810000.0,10551.01953,10672.26953,4080730000.0
1600990000000.0,10686.57,10728.6,28420.83666,502670,351.93,353.92,530879.2076,217834,26694.50977,27173.96094,388900000.0,10680.45996,10913.55957,3767230000.0
1601080000000.0,10728.59,10774.25,30549.48325,516004,353.95,357.49,569568.5504,230526,26917.05339,27310.66081,393220000.0,10815.09993,10981.5498,3699120000.0
1601160000000.0,10774.26,10696.12,50095.25173,686664,357.58,353.96,757758.4304,261317,27139.597,27447.36068,397540000.0,10949.73991,11049.54004,3631010000.0
1601250000000.0,10696.11,10840.48,41874.8984,587576,353.91,359.79,585143.1689,214988,27362.14062,27584.06055,401860000.0,11084.37988,11117.53027,3562900000.0
1601340000000.0,10840.58,10776.59,39596.02732,595383,359.78,359.83,498943.2323,173910,27560.24023,27452.66016,303820000.0,11109.0,11085.25,3363870000.0
1601420000000.0,10776.59,10619.13,60866.33289,794855,359.83,352.85,758349.3196,288354,27514.64062,27781.69922,452550000.0,11092.90039,11167.50977,4228200000.0
1601510000000.0,10619.13,10570.4,50130.39371,777193,352.83,345.6,733571.8421,286023,27940.63086,27816.90039,373450000.0,11291.99023,11326.50977,3978100000.0
1601600000000.0,10570.4,10542.06,22298.22134,381329,345.6,345.95,303595.719,136755,27536.39062,27682.81055,392770000.0,11082.53027,11075.01953,3715090000.0
1601680000000.0,10542.07,10666.63,23212.0016,377553,345.94,352.37,343932.9171,138736,27632.73372,27838.08724,367916666.7,11111.3903,11160.8431,3676040000.0
1601770000000.0,10666.62,10792.21,34025.76165,483340,352.34,353.62,376740.3069,145787,27729.07682,27993.36393,343063333.3,11140.25032,11246.66666,3636990000.0
1601860000000.0,10792.2,10599.66,48674.74047,734526,353.63,340.75,640063.2695,240812,27825.41992,28148.64062,318210000.0,11169.11035,11332.49023,3597940000.0
1601940000000.0,10599.65,10666.39,32811.99028,503440,340.8,341.58,541928.8638,195112,28214.24023,27772.75977,435030000.0,11314.53027,11154.59961,4360550000.0
1602030000000.0,10666.4,10925.57,51959.69157,659291,341.58,350.95,631794.8756,220053,27971.35938,28303.46094,328750000.0,11271.67969,11364.59961,3891460000.0
1602120000000.0,10925.44,11050.64,48240.07324,635681,350.94,365.02,650478.1934,241168,28348.85938,28425.50977,314750000.0,11443.34961,11420.98047,3486530000.0
1602200000000.0,11050.64,11293.22,43648.03694,698561,365.01,370.52,591005.3213,253825,28533.60938,28586.90039,324050000.0,11487.59961,11579.94043,3475620000.0
1602290000000.0,11293.22,11369.02,29043.85134,509714,370.51,374.16,373318.2378,164475,28579.44597,28670.4401,380593333.3,11569.17643,11678.71354,3604743333.0
1602370000000.0,11369.02,11528.25,52825.28371,740823,374.17,386.51,844422.6544,309500,28625.28255,28753.97982,437136666.7,11650.75326,11777.48666,3733866667.0
1602460000000.0,11528.24,11420.56,42205.28371,618262,386.51,381.04,645141.9139,239460,28671.11914,28837.51953,493680000.0,11732.33008,11876.25977,3862990000.0
1602550000000.0,11420.57,11417.89,41415.10602,590025,381.05,378.69,569557.8294,214375,28764.94922,28679.81055,526110000.0,11901.75977,11863.90039,3607730000.0
1602630000000.0,11417.89,11505.12,48760.71768,662386,378.69,377.64,634038.0945,228454,28731.30078,28514.0,370800000.0,11889.07031,11768.73047,3393010000.0
1602720000000.0,11505.13,11319.32,48797.7495,693210,377.63,365.5,654029.364,255775,28323.40039,28494.19922,328940000.0,11559.87988,11713.87012,3304490000.0
1602810000000.0,11319.24,11360.2,22368.91524,365973,365.5,368.32,285578.2454,126045,28570.7207,28606.31055,356140000.0,11761.83008,11671.55957,3156270000.0
1602890000000.0,11360.31,11503.14,23284.04119,346946,368.31,378.11,323468.471,133043,28591.66406,28469.34701,356993333.3,11752.0,11607.33301,3255990000.0
1602980000000.0,11503.14,11751.47,47414.53469,650960,378.12,379.3,577252.9027,224887,28612.60742,28332.38346,357846666.7,11742.16992,11543.10644,3355710000.0
1603070000000.0,11751.46,11909.99,62134.75066,906111,379.3,368.52,617309.8168,251051,28633.55078,28195.41992,358700000.0,11732.33984,11478.87988,3455430000.0
1603150000000.0,11910.0,12780.96,114584.4568,1453620,368.53,390.38,1221663.638,450963,28245.84961,28308.78906,350220000.0,11531.83008,11516.49023,3483200000.0
1603240000000.0,12780.75,12968.52,70038.82414,1035811,390.31,413.98,1095897.207,412013,28270.66016,28210.82031,299420000.0,11530.38965,11484.69043,3445520000.0
1603320000000.0,12968.84,12923.07,50386.99984,699313,413.94,409.11,727832.3224,293671,28197.41992,28363.66016,330320000.0,11526.96973,11506.00977,3414590000.0
1603410000000.0,12923.06,13111.73,35952.20907,536821,409.19,412.14,419236.8711,182680,28409.65039,28335.57031,347300000.0,11536.00977,11548.28027,3134240000.0
1603500000000.0,13111.73,13028.83,38481.5795,610498,412.14,405.86,415586.9761,177854,28335.04036,28118.84049,366250000.0,11504.21973,11485.16699,3151810000.0
1603580000000.0,13029.64,13052.19,60951.67299,818144,405.85,392.52,895142.6727,329493,28260.43034,27902.11068,385200000.0,11472.42969,11422.05371,3169380000.0
1603670000000.0,13052.15,13636.17,80811.01945,1003615,392.52,403.45,754261.7411,286241,28185.82031,27685.38086,404150000.0,11440.63965,11358.94043,3186950000.0
1603760000000.0,13636.16,13266.4,94440.56123,1234511,403.41,388.23,855275.4688,348661,27651.17969,27463.18945,366400000.0,11409.33984,11431.34961,3079530000.0
1603840000000.0,13266.4,13455.7,74872.60213,1008433,388.22,387.13,573096.0142,248649,27102.14062,26519.94922,496150000.0,11230.90039,11004.87012,3912580000.0
1603930000000.0,13455.69,13560.1,70657.77888,1060387,387.12,382.49,771750.7475,289735,26480.98047,26659.10938,419770000.0,11064.46973,11185.58984,3222460000.0
1604020000000.0,13560.1,13791.0,67339.23852,1022202,382.59,386.46,467453.8105,218528,26572.26953,26501.59961,504820000.0,11103.46973,10911.58984,3662840000.0
1604100000000.0,13791.0,13761.5,36285.64853,606248,386.44,396.67,438952.9557,181369,26611.93945,26642.75,463210000.0,11072.46322,10926.93001,3507466667.0
1604190000000.0,13761.49,13549.37,64566.42191,869850,396.68,383.02,779968.5796,290370,26651.60938,26783.90039,421600000.0,11041.45671,10942.27018,3352093333.0
1604280000000.0,13549.63,14023.53,74115.63079,1052569,383.01,387.88,752954.3711,280412,26691.2793,26925.05078,379990000.0,11010.4502,10957.61035,3196720000.0
1604360000000.0,14023.53,14144.01,93016.98826,1212959,387.88,402.49,1157064.351,392310,27138.68945,27480.0293,350980000.0,11038.66016,11160.57031,3190710000.0
1604450000000.0,14144.01,15590.02,143741.5227,1736055,402.5,416.69,1475139.773,513574,27512.83008,27847.66016,447860000.0,11443.76953,11590.78027,3606820000.0
1604530000000.0,15590.02,15579.92,122618.1977,1654968,416.73,455.91,1682440.96,666505,28083.36914,28390.17969,390140000.0,11816.33008,11890.92969,3823380000.0
1604620000000.0,15579.93,14818.3,101431.2066,1557021,455.91,435.21,1653416.596,674858,28399.13086,28323.40039,326710000.0,11869.90039,11895.23047,4156030000.0
1604710000000.0,14818.3,15475.1,65547.17857,998773,435.2,454.3,840908.4684,354341,28755.38737,28601.59049,442243333.3,11928.82031,11834.74707,4711893333.0
1604790000000.0,15475.1,15328.41,108976.3341,1505441,454.29,444.32,1099213.246,469947,29111.64388,28879.7806,557776666.7,11987.74024,11774.26367,5267756667.0
1604880000000.0,15328.41,15297.21,61681.91961,1093466,444.32,450.34,866872.4111,384228,29467.90039,29157.9707,673310000.0,12046.66016,11713.78027,5823620000.0
1604970000000.0,15297.21,15684.24,78469.74646,1247167,450.34,463.09,1205782.843,560360,29254.16992,29420.91992,526980000.0,11622.44043,11553.86035,4712950000.0
1605050000000.0,15684.25,16291.86,102196.3566,1472049,463.09,462.39,990776.6291,411840,29524.34961,29397.63086,376700000.0,11656.65039,11786.42969,3823270000.0
1605140000000.0,16291.85,16320.7,75691.88101,1208773,462.48,476.43,976665.0975,427363,29231.91016,29080.16992,369320000.0,11802.5,11709.58984,3862690000.0
1605230000000.0,16320.04,16070.45,59116.34718,931424,476.42,460.89,735252.7854,350772,29203.90039,29479.81055,348810000.0,11794.94043,11829.29004,3640680000.0
1605310000000.0,16069.56,15957.0,43596.84151,854441,460.9,448.08,665217.5667,311451,29360.05339,29636.68685,371970000.0,11812.3304,11860.90332,3806760000.0
1605400000000.0,15957.0,16713.57,81300.67592,1202386,448.07,460.55,812060.4464,328762,29516.20638,29793.56315,395130000.0,11829.72038,11892.5166,3972840000.0
1605480000000.0,16713.08,17659.38,115221.4031,1646652,460.51,482.15,1151573.375,464336,29672.35938,29950.43945,418290000.0,11847.11035,11924.12988,4138920000.0
1605570000000.0,17659.38,17776.12,149019.7881,2091832,482.11,478.41,1477696.291,637641,29800.15039,29783.34961,372380000.0,11913.34961,11899.33984,4122770000.0
1605660000000.0,17777.75,17802.82,93009.56101,1513304,478.43,471.25,817418.5269,404737,29875.40039,29438.41992,382850000.0,11896.05957,11801.59961,4699160000.0
1605740000000.0,17802.81,18655.67,88423.01849,1444692,471.26,510.12,1516361.907,607663,29370.91992,29483.23047,331330000.0,11779.04004,11904.70996,5322580000.0
1605830000000.0,18655.66,18703.8,75577.45839,1451352,510.12,552.35,1548851.291,649077,29437.57031,29263.48047,305350000.0,11892.7002,11854.96973,5319340000.0
1605920000000.0,18703.8,18414.43,81645.73778,1528524,552.42,560.03,1850317.936,768900,29402.65364,29372.74349,332633333.3,11900.72006,11863.52311,5333170000.0
1606000000000.0,18413.88,18368.0,82961.50609,1629379,560.03,608.58,2076008.848,896026,29367.73698,29482.00651,359916666.7,11908.73991,11872.0765,5347000000.0
1606090000000.0,18368.01,19160.01,113581.5092,2179862,608.58,604.97,1606450.492,838352,29332.82031,29591.26953,387200000.0,11916.75977,11880.62988,5360830000.0
1606180000000.0,19160.0,18719.11,93266.57689,1785408,604.98,569.5,1219440.027,657386,29746.10938,30046.24023,432760000.0,11939.33008,12036.79004,6277790000.0
1606260000000.0,18718.83,17149.47,181005.2467,2770483,569.38,519.83,2683460.742,1259051,30058.86914,29872.4707,323030000.0,12053.88965,12094.40039,4425030000.0
1606350000000.0,17149.47,17139.52,85297.02479,1572299,519.83,518.68,1088064.281,578800,29985.09961,29891.41992,250035000.0,12106.53467,12150.125,3913460000.0
1606440000000.0,17139.53,17719.85,64910.69997,1209385,518.59,537.52,900508.6143,456028,29911.33008,29910.36914,177040000.0,12159.17969,12205.84961,3401890000.0
1606520000000.0,17719.84,18184.99,55329.0163,1141289,537.5,576.3,855276.4666,454026,29892.38998,29819.79297,301810000.0,12180.86979,12203.47982,4832403333.0
1606610000000.0,18185.0,19695.87,115463.4669,1744149,576.32,616.66,1501989.454,717837,29873.44987,29729.21679,426580000.0,12202.5599,12201.11002,6262916667.0
1606690000000.0,19695.87,18764.96,127698.7627,2023802,616.65,585.26,2163875.814,1018862,29854.50977,29638.64062,551350000.0,12224.25,12198.74023,7693430000.0
1606780000000.0,18764.96,19204.09,75911.01348,1566635,585.26,596.89,1069538.656,604591,29797.5,29823.91992,429510000.0,12313.36035,12355.11035,6467180000.0
1606870000000.0,19204.08,19421.9,66689.39128,1242229,596.88,615.85,935687.9172,513555,29695.08984,29883.78906,385280000.0,12285.75,12349.37012,5150820000.0
1606950000000.0,19422.34,18650.52,71283.6682,1286657,615.84,567.24,1052452.787,556641,29920.83008,29969.51953,405680000.0,12369.25977,12377.17969,5182100000.0
1607040000000.0,18650.51,19147.66,42922.74857,932124,567.24,596.8,701567.9556,389600,29989.56055,30218.25977,356590000.0,12399.32031,12464.23047,5044210000.0
1607130000000.0,19147.66,19359.4,37043.09186,820382,596.82,601.54,602496.9634,363661,30070.7168,30168.76953,359663333.3,12419.88021,12482.80371,4943370000.0
1607210000000.0,19358.67,19166.9,41372.29629,840954,601.59,591.28,498329.3759,347036,30151.87305,30119.2793,362736666.7,12440.4401,12501.37696,4842530000.0
1607300000000.0,19166.9,18324.11,61626.94761,1143181,591.27,554.94,804443.0072,422868,30233.0293,30069.78906,365810000.0,12461.0,12519.9502,4741690000.0
1607390000000.0,18324.11,18541.28,79585.5538,1302476,554.92,573.09,997192.1674,535975,29997.94922,30173.88086,311190000.0,12503.16992,12582.76953,4758170000.0
1607470000000.0,18541.29,18254.63,52890.67509,891151,573.2,558.99,608414.5147,376548,30229.81055,30068.81055,380520000.0,12591.69043,12338.9502,5131720000.0
1607560000000.0,18254.81,18036.53,72610.72426,1117810,558.99,544.43,768921.7832,400545,30032.55078,29999.25977,325550000.0,12247.5498,12405.80957,4470060000.0
1607640000000.0,18036.53,18808.69,49519.97843,891810,544.46,568.04,573913.9531,321104,29988.21094,30046.36914,393870000.0,12336.79004,12377.87012,4268140000.0
1607730000000.0,18808.69,19174.99,56560.82174,938022,568.09,590.7,657794.4616,359525,30033.44401,29984.76302,386573333.3,12373.6735,12398.59343,4331473333.0
1607820000000.0,19174.99,19273.14,47257.20129,842382,590.81,586.29,493012.0271,272746,30078.67709,29923.1569,379276666.7,12410.55697,12419.31673,4394806667.0
1607900000000.0,19273.69,19426.43,61834.36601,1046423,586.29,588.64,569270.5201,329161,30123.91016,29861.55078,371980000.0,12447.44043,12440.04004,4458140000.0
1607990000000.0,19426.43,21335.52,114306.3356,1659135,588.78,637.18,1185588.051,589563,29919.08984,30199.31055,417770000.0,12543.25977,12595.05957,4377950000.0
1608080000000.0,21335.52,22797.16,184882.4767,2795084,637.18,642.7,2006130.02,974504,30191.38086,30154.53906,344590000.0,12611.04004,12658.19043,4561600000.0
1608160000000.0,22797.15,23107.39,79646.13432,1613775,642.71,653.85,1000012.98,554335,30216.0,30303.36914,345530000.0,12730.78027,12764.75,4994090000.0
1608250000000.0,23107.39,23821.61,86045.06468,1678611,653.76,658.03,858803.8846,562281,30314.25977,30179.05078,782070000.0,12804.92969,12755.63965,7088670000.0
1608340000000.0,23821.6,23455.52,76690.14569,1743225,658.05,638.18,823958.2284,505181,30262.50651,30191.51693,667206666.7,12735.33301,12751.26628,6444603333.0
1608420000000.0,23455.54,22719.71,88030.29724,1593949,638.1,607.58,843251.1657,521589,30210.75326,30203.98307,552343333.3,12665.73633,12746.8929,5800536667.0
1608510000000.0,22719.88,23810.79,87033.12616,1496277,607.68,636.45,918851.2565,522945,30159.0,30216.44922,437480000.0,12596.13965,12742.51953,5156470000.0
1608600000000.0,23810.79,23232.76,119047.2597,2194611,636.41,585.56,1208807.365,733896,30200.19922,30015.50977,388810000.0,12785.21973,12807.91992,5700760000.0
1608680000000.0,23232.39,23729.2,69013.83425,1421257,585.48,612.31,886335.8633,571510,30046.73047,30129.83008,274050000.0,12834.94043,12771.11035,7028650000.0
1608770000000.0,23728.99,24712.47,79519.94357,1504426,612.31,626.82,798009.6292,468979,30155.91992,30199.86914,145570000.0,12791.54004,12804.73047,3305950000.0
1608850000000.0,24712.47,26493.39,97806.51339,1735574,626.78,637.44,958585.5065,541191,30187.74756,30250.89453,184800000.0,12822.31494,12828.40283,3748547500.0
1608940000000.0,26493.4,26281.66,148455.5862,2438493,637.44,685.11,1859968.15,1047001,30219.5752,30301.91992,224030000.0,12853.08985,12852.0752,4191145000.0
